Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2022-04-17,8.4,2.35,6.5,1.72,6.39,59.4,63.4,6.4,5.8,9.7,0.0,75.0,59.7,0.06
2022-04-28,10.4,1.66,6.02,2.33,8.53,76.9,83.3,6.7,7.0,11.7,0.0,91.4,74.3,0.06
2022-05-10,7.43,1.89,9.94,2.98,7.22,75.9,77.5,5.7,4.8,9.7,0.0,83.1,70.7,0.72
2022-05-16,6.99,1.96,9.1,2.72,6.38,60.2,67.9,6.3,8.2,15.5,0.0,75.9,58.8,0.1
2022-05-23,10.7,1.45,8.66,3.28,4.11,74.9,76.2,4.7,4.7,7.8,0.0,82.8,72.0,0.06
2022-06-03,7.25,2.16,5.43,2.07,4.28,79.9,83.8,6.6,7.2,17.5,0.0,93.2,77.7,0.38
2022-09-04,7.73,2.85,6.87,2.54,5.02,66.8,86.5,6.7,8.5,15.5,0.0,93.2,74.1,0.0
2022-09-09,12.2,4.05,11.9,3.14,8.79,76.4,85.5,6.7,4.0,9.7,0.0,94.6,74.5,0.0
2022-09-21,7.7,3.0,6.93,1.62,4.37,74.8,84.6,6.7,4.9,7.8,0.0,93.4,74.1,0.0
2022-09-28,6.31,2.64,6.03,1.31,4.02,74.4,87.0,6.7,5.3,9.7,0.0,96.8,73.9,0.0
2022-10-10,12.2,5.58,7.29,2.86,3.1,48.3,72.9,6.7,12.6,21.4,27.2,86.2,61.5,0.0
2022-10-25,4.52,2.51,5.29,1.7,2.9,64.7,77.9,6.7,5.4,9.7,0.0,88.7,63.3,0.0
2023-04-07,11.868,3.0495,11.43,2.493,8.4266,55.8,70.3,6.7,9.1,15.5,0.0,83.5,60.8,0.0
2023-04-17,9.776,1.5604,5.5384,2.1203,7.677,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,6.687,1.701,8.946,2.7416,6.7146,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,4.1132,2.3092,4.761,1.615,2.755,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,7.896,2.209,6.175,1.5652,5.751,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,4.983126,2.2816612,5.4629502,2.2689,3.8080406,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,2.413361,0.784336,2.36786,0.79833711,1.53099765,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-09-07,10.6812,2.86653,11.10234,2.344528,7.922856,78.0,78.5,4.0,5.8,9.7,0.0,85.3,75.2,6.79
2023-09-17,8.80256,1.38942,5.43305,1.99215,7.21638,77.8,85.3,6.7,4.0,7.8,0.0,95.0,75.0,0.0
2023-09-22,6.0183,1.59894,8.0514,2.46744,6.10812,78.2,86.3,5.6,4.5,7.8,0.0,93.2,80.6,99.99
2023-09-27,7.182,1.96695,5.3235,1.471288,5.291559,77.5,87.6,6.7,3.6,7.8,0.0,96.8,76.5,0.14
2023-10-08,4.340142,2.1437586,4.917830008,2.2273035,3.618893968,64.8,73.9,6.7,14.6,17.5,27.2,78.8,67.1,0.06
2023-10-21,2.170071,1.0718793,2.458915004,1.11365175,1.809446984,59.1,63.6,6.6,8.3,15.5,0.0,75.9,59.9,0.05
