Cluster,Dew Point Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
0,0.47168612192100706,0.11417027907376379,0.09409890827320322,0.04897840024023569,0.09592682713196543,0.45627395220026573,0.4566851827690485,0.4069636036928848
1,0.24572776905874452,0.29393242212317894,0.248613836865906,0.5423028539872466,-0.7366641146526275,0.4355534561391219,0.48414118519339566,-0.1315510128069465
2,0.21524157561448676,-0.13311576300719355,-0.0001838879428852991,0.07199337059799657,0.29443823869332253,0.2197423936020142,0.16109858819212486,-0.1209297155922984
