Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2022-04-07,0.2343261827907,0.158099677065,0.0462476227752,0.05767813413,0.1181518062648,54.9,76.6,6.5,5.2,11.7,17.1,87.8,60.8,99.99
2022-04-17,0.16719440553216,0.1223765509824,0.04047951262264,0.03697727256,0.08465720328585,59.4,63.4,6.4,5.8,9.7,0.0,75.0,59.7,0.06
2022-04-28,0.12420939121563,0.08131272318,0.040296528,0.02936339991,0.0510790647653888,76.9,83.3,6.7,7.0,11.7,0.0,91.4,74.3,0.06
2022-05-10,0.186163094685,0.16452678528,0.0497276208,0.0274114368,0.052023165714828,75.9,77.5,5.7,4.8,9.7,0.0,83.1,70.7,0.72
2022-05-16,0.152642810907,0.21293538552,0.044211795264,0.0360890947296,0.0706043825676288,60.2,67.9,6.3,8.2,15.5,0.0,75.9,58.8,0.1
2022-05-23,0.10273445457408,0.07955902491264,0.04969449792,0.0239498334656,0.033834796684416,74.9,76.2,4.7,4.7,7.8,0.0,82.8,72.0,0.06
2022-06-03,0.08528898115584,0.0568278749376,0.066064450176,0.0296769675552,0.030642834733056,79.9,83.8,6.6,7.2,17.5,0.0,93.2,77.7,0.38
2022-09-04,0.3081402,0.2969475,0.0483894,0.0600143,0.1564910256,66.8,86.5,6.7,8.5,15.5,0.0,93.2,74.1,0.0
2022-09-09,0.185865354,0.1086079,0.092120004,0.026295345,0.070432247808,76.4,85.5,6.7,4.0,9.7,0.0,94.6,74.5,0.0
2022-09-21,0.231477,0.2687895,0.0440671,0.0440748,0.2619900192,74.8,84.6,6.7,4.9,7.8,0.0,93.4,74.1,0.0
2022-09-28,0.1160246053545,0.194530361973,0.04779199035,0.02660015295,0.06552969093,74.4,87.0,6.7,5.3,9.7,0.0,96.8,73.9,0.0
2022-10-10,0.1832576265,0.1203555,0.080584245,0.031728576,0.040416639375,48.3,72.9,6.7,12.6,21.4,27.2,86.2,61.5,0.0
2022-10-25,0.12123462886,0.082686004544,0.0319640256,0.02094768864,0.037711768367,64.7,77.9,6.7,5.4,9.7,0.0,88.7,63.3,0.0
2023-04-07,0.1640683723896,0.165236398152,0.039902250213,0.02400666847488,0.1405780864992,55.8,70.3,6.7,9.1,15.5,0.0,83.5,60.8,0.0
2023-04-17,0.20261486,0.1806728773122,0.05717030776716,0.0369257616,0.1450582973252,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,0.167918202375,0.1305504817344,0.0570928176,0.0258929055,0.1225886691225,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,0.074038916406,0.068834529855,0.03862809405,0.02372465088,0.0463544420976,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,0.16615064235,0.15387463728,0.0568805328,0.0299206908,0.1162615120065,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,0.075743652096,0.071450398656,0.0451282866048,0.02268049,0.05940386436096,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,0.04976832,0.0550368,0.0205751,0.0185535,0.040809888,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-09-07,0.192911342715,0.184536097515,0.04904694334848,0.06434310246,0.16097542161792,78.0,78.5,4.0,5.8,9.7,0.0,85.3,75.2,6.79
2023-09-17,0.22494751214208,0.20422228816201,0.0532766647047936,0.028961859509856,0.14723991995977,77.8,85.3,6.7,4.0,7.8,0.0,95.0,75.0,0.0
2023-09-22,0.1217630322531,0.1338787359,0.037757832,0.03411456048,0.124360769377387,78.2,86.3,5.6,4.5,7.8,0.0,93.2,80.6,99.99
2023-09-27,0.1772826368544,0.18870190230528,0.05269405428,0.04308771387648,0.140745343725963,77.5,87.6,6.7,3.6,7.8,0.0,96.8,76.5,0.14
2023-10-08,0.09940542079104,0.0602731181052,0.05602537813824,0.04017600405,0.105160701338515,64.8,73.9,6.7,14.6,17.5,27.2,78.8,67.1,0.06
2023-10-21,0.05216324061312,0.0304472452284,0.02964449619936,0.01986725475,0.0515882685811584,59.1,63.6,6.6,8.3,15.5,0.0,75.9,59.9,0.05
