Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2021-05-18,8.48130909090909,2.37774545454545,6.56414814814815,1.66579393939394,5.30399,0.9470672389127323,0.8135922330097088,0.6219512195121951,0.326797385620915,0.3333333333333333,0.0157543930519087,0.8125,0.8784860557768924,0.0047004700470047
2021-06-02,10.542928448,1.6796646,6.08168778,2.254707,8.24614252416,0.921316165951359,0.6776699029126215,0.4512195121951219,0.2156862745098039,0.1993127147766323,0.006059381943041809,0.6909722222222223,0.8127490039840638,0.007800780078007802
2021-06-09,7.503180672,1.906482744,10.0433763,2.88169466,6.9804512734,0.9141630901287553,0.8543689320388349,0.6219512195121951,0.2287581699346405,0.134020618556701,0.003130680670571604,0.84375,0.838645418326693,0.0
2021-06-26,7.063314,1.97746941,9.19617424,2.632708542,6.16339560928,0.959942775393419,0.7805825242718446,0.524390243902439,0.2026143790849673,0.268041237113402,0.01141183599272874,0.7812500000000002,0.8824701195219123,0.003000300030003001
2021-07-02,10.846328928,1.468406758,8.752404975,3.171615648,3.9683554218,0.9384835479256078,0.8621359223300972,0.6219512195121951,0.3594771241830065,0.268041237113402,0.02767117753989093,0.8246527777777779,0.9183266932270916,0.0005000500050005
2021-07-14,7.003910352,2.18044232,5.485564656,2.000793941,4.13112261824,0.9298998569384834,0.9320388349514562,0.6219512195121951,0.1503267973856209,0.134020618556701,0.007877196525954354,0.90625,0.8784860557768924,0.0
2021-08-15,5.0313706288,1.9739099836,3.9737260598,1.2867440661,3.90073895,0.9484978540772532,0.7631067961165051,0.6219512195121951,0.2156862745098039,0.3333333333333333,0.9999999999999999,0.75,0.8565737051792829,0.007300730073007301
2021-08-30,10.55577339,3.2708833537,10.92882638,2.1666650391,9.66094236,0.9198855507868383,0.8601941747572818,0.6219512195121951,0.1699346405228758,0.3333333333333333,0.008685114118359928,0.84375,0.8067729083665339,0.0
2021-09-10,7.633178181,2.3539679955,6.6297896315,1.6491360006,4.9327107,0.9527896995708153,0.8854368932038837,0.548780487804878,0.1045751633986928,0.134020618556701,0.003938598262977176,0.890625,0.896414342629482,0.0
2021-09-27,8.96148914,1.780444476,5.777603391,1.8037656,7.75137442,0.9227467811158797,0.8815533980582525,0.524390243902439,0.1176470588235294,0.06529209621993126,0.9999999999999999,0.90625,0.8286852589641432,0.0
2021-10-07,8.0284033169,2.001806877,9.842508774,3.1410471794,7.25966904,0.8497854077253219,0.8776699029126215,0.6219512195121951,0.3529411764705883,0.3333333333333333,0.01100787719652596,0.875,0.802788844621514,0.0001000100010001
2021-10-18,6.85141458,2.1158922687,9.655982952,2.4747460276,6.4715658,0.6995708154506437,0.5864077669902913,0.6219512195121951,0.2483660130718954,0.1993127147766323,0.005150474651585539,0.59375,0.5338645418326692,0.0
2021-10-26,5.304618,2.4960756,6.7366572,2.0168,4.7698872,0.7238912732474964,0.6407766990291263,0.6219512195121951,0.09803921568627451,0.134020618556701,0.002322763078166028,0.6684027777777779,0.5378486055776893,0.0
2022-03-30,6.07,2.12,4.8,1.43,4.25,0.8068669527896994,0.5805825242718446,0.5365853658536585,0.05882352941176471,0.06529209621993126,0.9999999999999999,0.609375,0.5258964143426296,0.0
2022-04-07,12.9,3.21,12.7,2.77,9.26,0.619456366237482,0.6504854368932039,0.5975609756097561,0.2222222222222222,0.268041237113402,0.007473237729751567,0.71875,0.5338645418326692,1.0
2022-04-17,8.4,2.35,6.5,1.72,6.39,0.6838340486409155,0.3941747572815534,0.5853658536585366,0.261437908496732,0.1993127147766323,0.9999999999999999,0.4965277777777779,0.5119521912350599,0.0006000600060006001
2022-04-28,10.4,1.66,6.02,2.33,8.53,0.9341917024320457,0.7805825242718446,0.6219512195121951,0.3398692810457516,0.268041237113402,0.9999999999999999,0.7812500000000002,0.802788844621514,0.0006000600060006001
2022-05-10,7.43,1.89,9.94,2.98,7.22,0.9198855507868383,0.6679611650485439,0.5,0.196078431372549,0.1993127147766323,0.9999999999999999,0.6371527777777777,0.7310756972111555,0.0072007200720072
2022-05-16,6.99,1.96,9.1,2.72,6.38,0.6952789699570815,0.4815533980582526,0.573170731707317,0.4183006535947712,0.3986254295532645,0.9999999999999999,0.5121527777777779,0.49402390438247,0.001000100010001
2022-05-23,10.7,1.45,8.66,3.28,4.11,0.9055793991416309,0.6427184466019419,0.3780487804878049,0.1895424836601307,0.134020618556701,0.9999999999999999,0.6319444444444444,0.756972111553785,0.0006000600060006001
2022-06-03,7.25,2.16,5.43,2.07,4.28,0.977110157367668,0.7902912621359223,0.6097560975609755,0.3529411764705883,0.4673539518900344,0.9999999999999999,0.8125,0.8705179282868526,0.003800380038003801
2022-09-04,7.73,2.85,6.87,2.54,5.02,0.7896995708154505,0.8427184466019418,0.6219512195121951,0.4379084967320261,0.3986254295532645,0.9999999999999999,0.8125,0.7988047808764939,0.0
2022-09-09,12.2,4.05,11.9,3.14,8.79,0.927038626609442,0.8233009708737865,0.6219512195121951,0.1437908496732026,0.1993127147766323,0.9999999999999999,0.8368055555555556,0.8067729083665339,0.0
2022-09-21,7.7,3.0,6.93,1.62,4.37,0.90414878397711,0.8058252427184466,0.6219512195121951,0.2026143790849673,0.134020618556701,0.9999999999999999,0.8159722222222223,0.7988047808764939,0.0
2022-09-28,6.31,2.64,6.03,1.31,4.02,0.8984263233190272,0.8524271844660195,0.6219512195121951,0.2287581699346405,0.1993127147766323,0.9999999999999999,0.875,0.7948207171314742,0.0
2022-10-10,12.2,5.58,7.29,2.86,3.1,0.5250357653791129,0.5786407766990292,0.6219512195121951,0.7058823529411765,0.6013745704467353,0.01767319733387195,0.6909722222222223,0.5478087649402391,0.0
2022-10-25,4.52,2.51,5.29,1.7,2.9,0.7596566523605149,0.6757281553398061,0.6219512195121951,0.2352941176470588,0.1993127147766323,0.9999999999999999,0.734375,0.5836653386454184,0.0
2023-04-07,11.868,3.0495,11.43,2.493,8.4266,0.6323319027181686,0.5281553398058253,0.6219512195121951,0.4771241830065359,0.3986254295532645,0.9999999999999999,0.6440972222222223,0.5338645418326692,0.0
2023-04-17,9.776,1.5604,5.5384,2.1203,7.677,0.876967095851216,0.7708737864077669,0.5609756097560975,0.3986928104575164,0.3333333333333333,0.9999999999999999,0.7812500000000002,0.651394422310757,0.0
2023-04-26,6.687,1.701,8.946,2.7416,6.7146,0.6824034334763948,0.524271844660194,0.6219512195121951,0.2352941176470588,0.3333333333333333,0.9999999999999999,0.5625,0.4661354581673306,0.0
2023-05-04,4.1132,2.3092,4.761,1.615,2.755,0.9113018597997137,0.7922330097087381,0.6219512195121951,0.4117647058823529,0.3333333333333333,0.009796000807917591,0.8125,0.838645418326693,0.0
2023-05-11,7.896,2.209,6.175,1.5652,5.751,0.8168812589413447,0.5184466019417476,0.3780487804878049,0.1437908496732026,0.134020618556701,0.9999999999999999,0.5694444444444444,0.6772908366533864,0.003300330033003301
2023-05-18,4.983126,2.2816612,5.4629502,2.2689,3.8080406,0.9570815450643776,0.8038834951456312,0.4512195121951219,0.1895424836601307,0.6013745704467353,0.9999999999999999,0.8593750000000002,0.8127490039840638,0.0154015401540154
2023-06-07,2.413361,0.784336,2.36786,0.79833711,1.53099765,0.977110157367668,0.7495145631067962,0.5853658536585366,0.2156862745098039,0.1993127147766323,0.9999999999999999,0.7812500000000002,0.8486055776892428,0.0168016801680168
2023-09-07,10.6812,2.86653,11.10234,2.344528,7.922856,0.9499284692417739,0.6873786407766992,0.2926829268292682,0.261437908496732,0.1993127147766323,0.9999999999999999,0.6753472222222223,0.8207171314741036,0.06790679067906791
2023-09-17,8.80256,1.38942,5.43305,1.99215,7.21638,0.9470672389127323,0.8194174757281555,0.6219512195121951,0.1437908496732026,0.134020618556701,0.9999999999999999,0.84375,0.8167330677290837,0.0
2023-09-22,6.0183,1.59894,8.0514,2.46744,6.10812,0.9527896995708153,0.8388349514563108,0.4878048780487804,0.1764705882352941,0.134020618556701,0.9999999999999999,0.8125,0.9282868525896414,1.0
2023-09-27,7.182,1.96695,5.3235,1.471288,5.291559,0.9427753934191702,0.8640776699029126,0.6219512195121951,0.1176470588235294,0.134020618556701,0.9999999999999999,0.875,0.8466135458167331,0.0014001400140014
2023-10-08,4.340142,2.1437586,4.917830008,2.2273035,3.618893968,0.7610872675250356,0.5980582524271846,0.6219512195121951,0.8366013071895425,0.4673539518900344,0.01767319733387195,0.5625,0.6593625498007968,0.0006000600060006001
2023-10-21,2.170071,1.0718793,2.458915004,1.11365175,1.809446984,0.6795422031473533,0.3980582524271846,0.6097560975609755,0.4248366013071896,0.3986254295532645,0.9999999999999999,0.5121527777777779,0.5159362549800798,0.0005000500050005
