Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2019-11-18,5.55,4.306,5.117,2.591,5.824529472290144,0.5679542203147352,0.4912621359223303,0.548780487804878,0.7712418300653595,0.5326460481099655,0.0157543930519087,0.5625,0.4442231075697211,0.0
2019-12-10,5.44,2.696,4.48,1.295,5.824529472290144,0.390557939914163,0.3495145631067963,0.524390243902439,0.04575163398692809,0.06529209621993126,0.9999999999999999,0.4687500000000002,0.2191235059760956,0.0
2019-12-18,3.292,1.39,3.111,0.395,5.824529472290144,0.669527896995708,0.5747572815533982,0.2682926829268292,0.2941176470588235,0.3333333333333333,0.9999999999999999,0.671875,0.4980079681274902,0.0021002100210021
2019-12-25,3.19,1.18,2.382,1.291,5.824529472290144,0.6680972818311873,0.4582524271844662,0.1219512195121951,0.06535947712418298,0.06529209621993126,0.003938598262977176,0.5,0.4521912350597611,0.0
2020-01-04,5.675,1.792,5.19,0.675,5.824529472290144,0.6380543633762518,0.5048543689320387,0.1097560975609756,0.006535947712418291,0.0,0.9999999999999999,0.5711805555555556,0.3904382470119522,0.0
2020-06-09,12.2655,3.3202,11.30857,2.4047,6.161225,0.8941344778254648,0.6796116504854369,0.3902439024390243,0.1830065359477124,0.3333333333333333,0.0157543930519087,0.6875,0.7848605577689244,0.007500750075007501
2020-06-19,10.608,3.044,8.736,1.9425,5.283306,0.8984263233190272,0.8466019417475731,0.6219512195121951,0.1503267973856209,0.3333333333333333,0.00727125833165017,0.8125,0.896414342629482,0.0
2020-06-29,8.13124,2.641,7.68417,0.7505,5.1388141,0.8969957081545062,0.8815533980582525,0.5975609756097561,0.2026143790849673,0.2920962199312715,0.007877196525954354,0.875,0.900398406374502,0.0
2020-07-10,6.2205,1.77,4.6449,1.9365,5.246703,0.8998569384835479,0.8640776699029126,0.6219512195121951,0.3856209150326797,0.268041237113402,0.01181579478893153,0.8125,0.9860557768924304,0.0
2020-07-20,11.435125,2.7776,10.45785,1.04625,5.9885,0.876967095851216,0.8912621359223302,0.6219512195121951,0.3137254901960784,0.1993127147766323,0.009392042011714804,0.875,0.9541832669322711,0.0
2020-09-20,13.224,2.684,14.664,2.064,8.0895996,0.9070100143061516,0.7864077669902912,0.4634146341463414,0.1045751633986928,0.134020618556701,0.003938598262977176,0.7934027777777777,0.8306772908366534,0.0002000200020002
2020-09-30,9.877,1.9744,8.941,1.866,7.100696,0.8526466380543632,0.6815533980582525,0.4634146341463414,0.1895424836601307,0.3333333333333333,0.01373459907089477,0.71875,0.7848605577689244,0.0002000200020002
2020-10-10,10.687,1.711,12.646,1.768,8.360481,0.69241773962804,0.6621359223300972,0.6097560975609755,0.2026143790849673,0.1993127147766323,0.006867299535447386,0.6875,0.649402390438247,0.0
2020-10-21,10.683,1.684,9.611,2.468,7.188382,0.6208869814020028,0.5689320388349516,0.6219512195121951,0.6666666666666667,0.4673539518900344,0.0190870531205817,0.5746527777777779,0.6274900398406374,0.0
2020-10-30,11.699,2.088,11.884,2.648,7.681688,0.7281831187410586,0.5902912621359223,0.3658536585365852,0.09803921568627451,0.1993127147766323,0.007069278933548776,0.5625,0.649402390438247,0.0
2020-12-05,11.5101,3.2469,11.4372,1.734,7.477236,0.4477825464949927,0.279611650485437,0.573170731707317,0.3660130718954249,0.268041237113402,0.00898808321551202,0.375,0.2908366533864543,0.0
2020-12-15,2.866725,1.737,4.8790125,2.436,3.08151,0.3991416309012875,0.1300970873786408,0.6219512195121951,0.5816993464052287,0.3333333333333333,0.01040193900222177,0.1805555555555556,0.203187250996016,0.0
2020-12-25,8.136675,3.816,13.8101625,2.643,6.392925,0.5393419170243203,0.3844660194174757,0.4878048780487804,0.1503267973856209,0.134020618556701,0.005150474651585539,0.3940972222222221,0.4721115537848607,0.0
2021-01-04,9.78075,2.156625,5.874271875,2.2815,3.612002625,0.3304721030042919,0.3941747572815534,0.6219512195121951,0.2156862745098039,0.1993127147766323,0.002928701272470208,0.4131944444444444,0.201195219123506,0.0
2021-01-16,11.9877,4.4745,8.572275,3.234,8.783712,0.446351931330472,0.4116504854368933,0.2682926829268292,0.3137254901960784,0.6013745704467353,0.02161179559684912,0.4756944444444444,0.2071713147410359,0.0
2021-03-21,14.32576432476,1.6837677279,11.6552398156513,2.40645185494,4.7949593853258,0.5236051502145922,0.3029126213592234,0.6097560975609755,0.7843137254901962,0.4673539518900344,0.01706725913956777,0.6875,0.4402390438247014,0.0
2021-04-13,6.52618181818182,1.58060606060606,4.02555353535353,2.04964444444444,4.80403555555556,0.8297567954220313,0.7436893203883498,0.5609756097560975,0.1568627450980392,0.09278350515463918,0.003736618864875784,0.75,0.6852589641434265,0.0
2021-04-28,12.024968184996,2.219241117964,9.127485908145,1.829004444594,6.01868994112152,0.7725321888412016,0.50873786407767,0.3902439024390243,0.3660130718954249,0.268041237113402,0.005554433447788325,0.4565972222222223,0.6235059760956175,0.005000500050005001
2021-05-07,5.48450101010101,1.02708956228956,4.71487676767677,2.14327272727273,3.92323232323232,0.8927038626609441,0.8097087378640778,0.5121951219512194,0.2091503267973856,0.1993127147766323,0.002726721874368815,0.8125,0.7669322709163348,0.0
2021-05-18,8.6493822018,2.070291650724,8.9532369368,1.5812142412,6.3030829535583,0.9470672389127323,0.8135922330097088,0.6219512195121951,0.326797385620915,0.3333333333333333,0.0157543930519087,0.8125,0.8784860557768924,0.0047004700470047
2021-06-09,4.5738472598,1.6554869252,5.58880379127,1.5617228315,5.767241197722,0.9141630901287553,0.8543689320388349,0.6219512195121951,0.2287581699346405,0.134020618556701,0.003130680670571604,0.84375,0.838645418326693,0.0
2021-10-26,10.79364,2.98818,9.6122845,1.947807,4.99059225,0.7238912732474964,0.6407766990291263,0.6219512195121951,0.09803921568627451,0.134020618556701,0.002322763078166028,0.6684027777777779,0.5378486055776893,0.0
2021-11-05,8.91072,2.92224,8.64864,1.923075,4.86064152,0.8555078683834049,0.7184466019417476,0.475609756097561,0.1241830065359477,0.07216494845360827,0.001817814582912544,0.71875,0.7490039840637449,0.0
2021-11-15,6.504992,2.19203,6.8389113,0.64543,4.6249326,0.5922746781115878,0.4737864077669903,0.6219512195121951,0.1372549019607843,0.07216494845360827,0.001009896990506968,0.5243055555555556,0.448207171314741,0.0
2021-11-20,5.411835,1.9293,3.948165,1.70412,5.50903815,0.7739628040057224,0.6155339805825243,0.4878048780487804,0.196078431372549,0.268041237113402,0.005857402544940415,0.6475694444444446,0.5796812749003984,0.0
2021-12-01,10.06291,2.249856,8.8891725,0.87885,5.928615,0.2646638054363376,0.312621359223301,0.6219512195121951,0.5816993464052287,0.4673539518900344,0.01373459907089477,0.4340277777777779,0.2250996015936255,0.0
