Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-01-04,0.0980237,0.0924,0.0493948,0.0314472375,0.0,51.6,59.9,6.6,3.6,7.8,0.0,66.7,51.4,0.0
2023-02-18,0.22584198,0.110352406395,0.04252045512,0.089445232864,0.0,60.5,71.2,5.8,3.2,7.8,0.0,82.4,53.4,0.0
2023-03-30,0.16562762125,0.1101680496,0.0332554608,0.07053404022,0.0,63.1,63.5,4.4,4.0,7.8,0.0,66.2,59.7,1.18
2023-04-07,0.159332569396,0.204066175,0.02493855,0.033038685,0.0,55.8,70.3,6.7,9.1,15.5,0.0,83.5,60.8,0.0
2023-04-11,0.1824228,0.2759662125,0.03251745,0.04523391,0.0,70.2,75.9,6.6,3.3,7.8,0.0,82.4,63.3,0.0
2023-04-17,0.09661978,0.086856,0.0461852,0.03677562,0.0,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,0.14720598,0.12524589,0.0616032,0.0594790614,0.0,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,0.196906410624,0.1883968191105,0.0348482492358,0.0832824371808,0.0,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,0.13777003968,0.24378393312,0.039032671392,0.1559452602708,0.0,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,0.1269061248,0.13081009788,0.0583014201,0.1786398763968,0.0,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,0.18858537936,0.2087091850025,0.023411462256,0.07212133292364,0.0,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-06-28,0.08855509968,0.16081959081,0.039110856603,0.0513018376416,0.0,78.1,83.7,6.7,4.9,11.7,21.4,92.7,77.0,0.07
2023-07-21,0.1573619383476,0.19120610124,0.02340112072662,0.150153129574448,0.0,77.3,89.3,6.7,4.5,7.8,13.6,96.8,77.4,0.0
2023-08-16,0.08537843496,0.094766547456,0.060915479625,0.1102400909586,0.0,79.6,88.6,6.7,4.1,7.8,0.0,95.0,78.3,0.0
2023-08-24,0.15408183,0.13454605926,0.108925203816,0.0389888902656,0.0,79.2,83.4,6.5,4.7,9.7,0.0,89.6,78.1,0.54
2023-08-31,0.1330605062,0.16977255687,0.031373644302,0.10540326120651,0.0,73.1,84.0,6.7,10.8,19.4,0.0,91.4,76.1,0.0
2023-09-07,0.18312398244,0.16952293512,0.031417468848,0.0960200194954,0.0,78.0,78.5,4.0,5.8,9.7,0.0,85.3,75.2,6.79
2023-09-17,0.13838079904,0.098454854136,0.033130910736,0.063869414328,0.0,77.8,85.3,6.7,4.0,7.8,0.0,95.0,75.0,0.0
2023-09-22,0.1190652372,0.0924130266354,0.03135178930752,0.124798068787392,0.0,78.2,86.3,5.6,4.5,7.8,0.0,93.2,80.6,99.99
2023-09-27,0.075499368525,0.128864814624,0.06625670238,0.08658605742775,0.0,77.5,87.6,6.7,3.6,7.8,0.0,96.8,76.5,0.14
2023-10-08,0.103631238,0.25028538975,0.0436090473,0.05592442128,0.0,64.8,73.9,6.7,14.6,17.5,27.2,78.8,67.1,0.06
2023-10-30,0.2529474864,0.1691230902174,0.0674256013704,0.055951728003072,0.0,65.2,76.1,6.1,5.7,11.7,0.0,86.0,64.8,0.0
2023-11-06,0.158974851127,0.18798306603615,0.04025754839106,0.0801064785169476,0.0,58.9,78.6,7.2,9.7,19.4,0.0,86.7,65.1,0.0
2023-11-12,0.11973123686664,0.22538844783,0.0474710291496,0.106112336438108,0.0,56.2,69.1,6.7,13.5,17.5,0.0,78.1,61.0,0.0
2023-11-18,0.1152388186048,0.14868031671168,0.0450279195912,0.04442014751328,0.0,42.4,65.2,6.7,5.7,13.6,0.0,76.5,46.0,0.0
2023-11-25,0.09213268054536,0.130212208505538,0.0353384543342376,0.0921090262534041,0.0,59.0,70.5,5.9,4.0,5.8,0.0,82.4,57.6,0.0
2023-12-07,0.104458030425,0.16052874050304,0.0622813002372,0.08515993412894,0.0,47.4,64.2,6.7,3.2,5.8,0.0,77.0,49.1,0.0
2023-12-14,0.143380206,0.1791449493075,0.05158631205,0.0426024252108,0.0,68.6,74.1,4.0,3.2,3.9,0.0,78.8,63.1,0.0
2023-12-21,0.140496979896,0.140456530604511,0.035876422537128,0.106410482362024,0.0,28.6,45.8,6.7,15.1,19.4,25.3,58.3,38.7,0.0
