Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-01-12,0.043173,0.046305,0.023814,0.01273,0.02816856,65.4,65.5,2.7,2.1,5.8,0.0,68.0,59.5,0.18
2023-01-16,0.03009504,0.04033648,0.01822016,0.0306432,0.025666416,37.3,47.3,6.7,10.1,13.6,0.0,55.9,44.2,0.0
2023-04-17,0.12210664273272,0.1549150515,0.010466744575392,0.023908757378688,0.140873670398515,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,0.12518526763008,0.151395608784,0.0077291359677,0.017101004726988,0.0687400593408,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,0.032815872306,0.037970833115904,0.01249405463124,0.0120248151912,0.0212744356611072,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,0.130281272289,0.1339776082,0.0152610936192,0.0299155583727,0.087901073035776,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,0.07368793422848,0.074965977728,0.011350520327775,0.0189689546592,0.0640868669732352,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,0.1198603173888,0.0794753874096,0.007267586651325,0.00909365365152,0.0732544402944,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-06-28,0.0327479706,0.03006751752,0.0030634697025,0.0031694445692,0.024533570655,78.1,83.7,6.7,4.9,11.7,21.4,92.7,77.0,0.07
2023-10-30,0.14969118528,0.1629250301952,0.0284283350270148,0.0260497811684291,0.15570120225,65.2,76.1,6.1,5.7,11.7,0.0,86.0,64.8,0.0
2023-11-06,0.1077946704,0.09824406260256,0.0448903062467999,0.0453883513999999,0.10685066015,58.9,78.6,7.2,9.7,19.4,0.0,86.7,65.1,0.0
2023-11-12,0.10169808,0.1015636032,0.032078352936383,0.0302125928184705,0.052320699,56.2,69.1,6.7,13.5,17.5,0.0,78.1,61.0,0.0
2023-11-18,0.149978194065771,0.127481464955905,0.040322948094,0.0378103869,0.132861382368,42.4,65.2,6.7,5.7,13.6,0.0,76.5,46.0,0.0
2023-11-25,0.078269405175,0.048992444919,0.0254826720104878,0.0194775156141697,0.1031511597615,59.0,70.5,5.9,4.0,5.8,0.0,82.4,57.6,0.0
2023-12-07,0.091434167552,0.12331955673856,0.0372165913636365,0.0346173373636365,0.115867825035469,47.4,64.2,6.7,3.2,5.8,0.0,77.0,49.1,0.0
2023-12-14,0.0879276397223952,0.0611344083822676,0.0243429732,0.03369366,0.0623002783557946,68.6,74.1,4.0,3.2,3.9,0.0,78.8,63.1,0.0
2023-12-21,0.056831445,0.0661617165,0.0202274700332131,0.0225227762451851,0.0564641339351671,28.6,45.8,6.7,15.1,19.4,25.3,58.3,38.7,0.0
