Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2019-07-05,0.048,0.049,0.023,0.014,0.05339466119445663,0.8877088135799387,1.118552425912638,0.3605991771613726,0.3633729350249427,-0.3602450031798421,-0.9089972672066152,0.8352035719485809,1.214361752982651,-0.137835395424196
2019-07-11,0.035,0.01,0.02,0.057,0.05339466119445663,0.9256584319752802,0.4994340277511731,-1.353688809535039,-0.8956983133484878,-0.8279288928027879,1.098598646605484,0.8352035719485809,0.9001632616629721,-0.03258925137267649
2019-07-23,0.011,0.023,0.013,0.012,0.05339466119445663,0.9484282030124849,0.5813761686843085,-0.7822594806362348,-0.6596224542784695,-0.8279288928027879,-0.9208728983133058,0.3447238843642447,0.8041581670930692,-0.1146315211451208
2019-08-07,0.024,0.046,0.005,0.015,0.05339466119445663,0.9028886609380755,0.9910868733499832,-0.7822594806362348,-0.9350442898601575,3.479685880040136,-0.8571949453101888,1.162190030338137,0.7605194877431136,-0.1353492660371522
2019-08-19,0.026,0.024,0.013,0.008,0.05339466119445663,0.9863778214078264,0.9455634617204639,-1.467974675314799,-0.974390266371827,1.559720438430147,1.098598646605484,0.8352035719485809,1.039807035582829,-0.1370066856285148
2019-08-27,0.026,0.035,0.023,0.013,0.05339466119445663,0.9939677450868942,0.9000400500909445,-0.4394018832969528,-0.974390266371827,-0.8279288928027879,1.098598646605484,0.6717103427538026,0.9961683562328737,-0.1303770072630647
2019-09-03,0.012,0.025,0.014,0.021,0.05339466119445663,0.6676010268869574,0.7452604505505782,0.5891709087208943,0.7174867236299701,0.5997377176251524,-0.9128875601553587,0.508217113559023,0.7430640160031312,-0.1080018427796708
2019-10-10,0.162,0.143,0.036,0.082,0.05339466119445663,0.5537521717009328,0.7816791798541942,-2.725119198892167,-1.092428195906836,-1.320227723984836,1.098598646605484,0.508217113559023,0.6470589214332296,-0.1403215248112398
2019-11-18,0.037,0.058,0.029,0.032,0.05339466119445663,-0.9642325641127281,-0.6113372160090995,0.1320274456018509,3.117591290841822,2.027404328053092,-0.8969168838394643,-0.4727422616096482,-0.8104729688552847,-0.1403215248112398
2019-12-10,0.019,0.017,0.022,0.027,0.05339466119445663,-1.905383100317198,-1.275979025800083,-0.09654428595766974,-1.249812101953515,-1.320227723984836,1.098598646605484,-0.9632219491939831,-1.796707122164279,-0.1403215248112398
2019-12-18,0.06,0.034,0.015,0.036,0.05339466119445663,-0.4253479828988783,-0.2198358759952328,-2.496547467332646,0.2453350054899336,0.5997377176251524,1.098598646605484,0.09948404057207655,-0.5748241003655248,-0.1229186191019334
2019-12-25,0.02,0.02,0.054,0.013,0.05339466119445663,-0.4329379065779467,-0.7661168155494658,-3.867977856689774,-1.131774172418506,-1.320227723984836,-0.9208728983133058,-0.7997287199992048,-0.7755620253753199,-0.1403215248112398
2020-05-27,0.11,0.09,0.031,0.044,0.0782,0.3336443850079526,0.3901778398403276,0.1320274456018509,-0.06943280660342395,-0.06486570447061282,-0.9149350827599605,0.8170376575936052,0.664514393173212,-0.1088305525753521
2020-06-02,0.178,0.124,0.06,0.03,0.08424,0.7359103399985726,0.4539106161216537,-0.09654428595766974,-0.344854642185112,0.1320538280022063,-0.9128875601553587,0.2266454410569048,0.9176187334029533,-0.1370066856285148
2020-06-09,0.148,0.206,0.022,0.029,0.06104,0.7662700347148451,0.271816969603576,-1.353688809535039,-0.4235465952084514,0.5997377176251524,-0.8969168838394643,0.1812306551694663,0.6819698649131944,-0.07816829013514559
2020-06-18,0.165,0.183,0.055,0.029,0.04429,0.8269894241473924,0.9182494147427525,0.7034567745006547,-0.03008683009175439,0.7966572500979718,-0.8905695637651987,0.8352035719485809,0.8827077899229896,-0.1394928150155585
2020-06-29,0.116,0.182,0.057,0.04,0.05928,0.7814498820729819,1.21870393149758,0.5891709087208943,-0.305508665673442,0.3043584189159235,-0.9128875601553587,1.162190030338137,1.188178545372678,-0.1403215248112398
2020-07-14,0.134,0.124,0.042,0.035,0.08175,0.6448312558497526,1.564681859881928,0.5891709087208943,-0.3842006186967815,-0.3602450031798421,-0.9049022219974115,1.489176488727695,1.153267601892713,-0.1403215248112398
2020-08-10,0.11,0.09,0.031,0.044,0.08245,0.6979607216032311,1.327960119408427,0.817742640280416,-0.03008683009175439,-0.1633254707070226,-0.9145255782390401,1.289351430822966,1.327822319292535,-0.1403215248112398
2020-09-24,0.116,0.144,0.044,0.063,0.19314,0.2122056061428591,0.2445029226258647,0.817742640280416,0.1666430524665941,0.1320538280022063,-0.9145255782390401,0.5536318994464614,0.638331185563239,-0.1394928150155585
2020-10-08,0.1485,0.1133,0.01188,0.01914,0.0672672,-0.4557076776151514,-0.183417146691618,0.817742640280416,2.05524992502674,1.067421607248098,-0.9014214335695884,-0.4727422616096482,0.2281275996736569,-0.1403215248112398
2020-10-25,0.1221,0.1177,0.0209,0.02002,0.087048,-0.6834053879872005,0.007781182152364251,0.817742640280416,-0.9350442898601575,-1.221767957748427,-0.9245584390015892,-0.1457558032200903,-0.1820759862159252,-0.1403215248112398
2020-11-13,0.1419,0.0891,0.02552,0.02002,0.1086072,-1.191930274484777,0.04419991145597901,0.7034567745006547,1.504406253863364,1.067421607248098,-0.913297064676279,-0.1457558032200903,-0.609735043845489,-0.1403215248112398
