Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2022-05-10,0.583,0.545,0.15,0.155,0.229,0.9198855507868383,0.6679611650485439,0.5,0.196078431372549,0.1993127147766323,0.9999999999999999,0.6371527777777777,0.7310756972111555,0.0072007200720072
2022-05-16,0.407,0.386,0.0971,0.0829,0.212,0.6952789699570815,0.4815533980582526,0.573170731707317,0.4183006535947712,0.3986254295532645,0.9999999999999999,0.5121527777777779,0.49402390438247,0.001000100010001
2022-05-23,0.209,0.262,0.0948,0.0768,0.107,0.9055793991416309,0.6427184466019419,0.3780487804878049,0.1895424836601307,0.134020618556701,0.9999999999999999,0.6319444444444444,0.756972111553785,0.0006000600060006001
2022-06-03,0.286,0.215,0.102,0.0885,0.102,0.977110157367668,0.7902912621359223,0.6097560975609755,0.3529411764705883,0.4673539518900344,0.9999999999999999,0.8125,0.8705179282868526,0.003800380038003801
2022-09-04,0.525,0.592,0.0657,0.0276,0.648,0.7896995708154505,0.8427184466019418,0.6219512195121951,0.4379084967320261,0.3986254295532645,0.9999999999999999,0.8125,0.7988047808764939,0.0
2022-09-09,0.807,0.826,0.111,0.168,0.208,0.927038626609442,0.8233009708737865,0.6219512195121951,0.1437908496732026,0.1993127147766323,0.9999999999999999,0.8368055555555556,0.8067729083665339,0.0
2022-09-21,0.402,0.388,0.0837,0.0962,0.197,0.90414878397711,0.8058252427184466,0.6219512195121951,0.2026143790849673,0.134020618556701,0.9999999999999999,0.8159722222222223,0.7988047808764939,0.0
2022-09-28,0.39,0.368,0.114,0.112,0.233,0.8984263233190272,0.8524271844660195,0.6219512195121951,0.2287581699346405,0.1993127147766323,0.9999999999999999,0.875,0.7948207171314742,0.0
2022-10-10,0.652,0.659,0.0484,0.0393,0.626,0.5250357653791129,0.5786407766990292,0.6219512195121951,0.7058823529411765,0.6013745704467353,0.01767319733387195,0.6909722222222223,0.5478087649402391,0.0
2022-10-25,0.359,0.376,0.127,0.0665,0.249,0.7596566523605149,0.6757281553398061,0.6219512195121951,0.2352941176470588,0.1993127147766323,0.9999999999999999,0.734375,0.5836653386454184,0.0
2022-11-01,0.242,0.213,0.0883,0.0835,0.131,0.636623748211731,0.6407766990291263,0.6219512195121951,0.8888888888888888,0.6666666666666666,0.02353059987881236,0.6250000000000002,0.6673306772908366,0.0001000100010001
2023-04-07,0.73437,0.75166,0.10323,0.15456,0.64428,0.6323319027181686,0.5281553398058253,0.6219512195121951,0.4771241830065359,0.3986254295532645,0.9999999999999999,0.6440972222222223,0.5338645418326692,0.0
2023-04-17,0.6682767,0.7065604,0.0980685,0.1452864,0.5991804,0.876967095851216,0.7708737864077669,0.5609756097560975,0.3986928104575164,0.3333333333333333,0.9999999999999999,0.7812500000000002,0.651394422310757,0.0
2023-04-26,0.4232,0.437,0.089559,0.10028,0.298356,0.6824034334763948,0.524271844660194,0.6219512195121951,0.2352941176470588,0.3333333333333333,0.9999999999999999,0.5625,0.4661354581673306,0.0
2023-05-04,0.32942,0.33915,0.091977,0.066148,0.20832,0.9113018597997137,0.7922330097087381,0.6219512195121951,0.4117647058823529,0.3333333333333333,0.009796000807917591,0.8125,0.838645418326693,0.0
