Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2019-11-18,0.811,0.88,0.16,0.288,0.1930199422855293,0.5679542203147352,0.4912621359223303,0.548780487804878,0.7712418300653595,0.5326460481099655,0.0157543930519087,0.5625,0.4442231075697211,0.0
2019-12-10,0.757,1.125,0.221,0.254,0.1930199422855293,0.390557939914163,0.3495145631067963,0.524390243902439,0.04575163398692809,0.06529209621993126,0.9999999999999999,0.4687500000000002,0.2191235059760956,0.0
2019-12-18,0.171,0.191,0.111,0.074,0.1930199422855293,0.669527896995708,0.5747572815533982,0.2682926829268292,0.2941176470588235,0.3333333333333333,0.9999999999999999,0.671875,0.4980079681274902,0.0021002100210021
2019-12-25,0.162,0.107,0.063,0.108,0.1930199422855293,0.6680972818311873,0.4582524271844662,0.1219512195121951,0.06535947712418298,0.06529209621993126,0.003938598262977176,0.5,0.4521912350597611,0.0
2020-01-04,0.266,0.115,0.073,0.091,0.1930199422855293,0.6380543633762518,0.5048543689320387,0.1097560975609756,0.006535947712418291,0.0,0.9999999999999999,0.5711805555555556,0.3904382470119522,0.0
2020-06-09,0.4542,0.675,0.057185,0.07319,0.224,0.8941344778254648,0.6796116504854369,0.3902439024390243,0.1830065359477124,0.3333333333333333,0.0157543930519087,0.6875,0.7848605577689244,0.007500750075007501
2020-06-19,0.4866,0.528,0.0776,0.08968,0.219351,0.8984263233190272,0.8466019417475731,0.6219512195121951,0.1503267973856209,0.3333333333333333,0.00727125833165017,0.8125,0.896414342629482,0.0
2020-06-29,0.4096,0.469,0.035405,0.044135,0.08096,0.8969957081545062,0.8815533980582525,0.5975609756097561,0.2026143790849673,0.2920962199312715,0.007877196525954354,0.875,0.900398406374502,0.0
2020-07-10,0.1026,0.2146,0.053835,0.03589,0.134937,0.8998569384835479,0.8640776699029126,0.6219512195121951,0.3856209150326797,0.268041237113402,0.01181579478893153,0.8125,0.9860557768924304,0.0
2020-07-20,0.0972,0.1642,0.030555,0.05238,0.080223,0.876967095851216,0.8912621359223302,0.6219512195121951,0.3137254901960784,0.1993127147766323,0.009392042011714804,0.875,0.9541832669322711,0.0
2020-09-20,0.52233,0.54675,0.0514665,0.0856323,0.298704,0.9070100143061516,0.7864077669902912,0.4634146341463414,0.1045751633986928,0.134020618556701,0.003938598262977176,0.7934027777777777,0.8306772908366534,0.0002000200020002
2020-09-30,0.447672,0.57552,0.08148,0.080712,0.22760892,0.8526466380543632,0.6815533980582525,0.4634146341463414,0.1895424836601307,0.3333333333333333,0.01373459907089477,0.71875,0.7848605577689244,0.0002000200020002
2020-10-10,0.483328,0.5628,0.03717525,0.06399575,0.07345536,0.69241773962804,0.6621359223300972,0.6097560975609755,0.2026143790849673,0.1993127147766323,0.006867299535447386,0.6875,0.649402390438247,0.0
2020-10-21,0.077976,0.152366,0.05329665,0.0351722,0.163431675,0.6208869814020028,0.5689320388349516,0.6219512195121951,0.6666666666666667,0.4673539518900344,0.0190870531205817,0.5746527777777779,0.6274900398406374,0.0
2020-10-30,0.13608,0.119866,0.0433881,0.0534276,0.10495056,0.7281831187410586,0.5902912621359223,0.3658536585365852,0.09803921568627451,0.1993127147766323,0.007069278933548776,0.5625,0.649402390438247,0.0
2020-12-05,0.6581358,0.601425,0.0617598,0.107040375,0.217997024,0.4477825464949927,0.279611650485437,0.573170731707317,0.3660130718954249,0.268041237113402,0.00898808321551202,0.375,0.2908366533864543,0.0
2020-12-15,0.57302016,0.5237232,0.0839244,0.08716896,0.2452907611,0.3991416309012875,0.1300970873786408,0.6219512195121951,0.5816993464052287,0.3333333333333333,0.01040193900222177,0.1805555555555556,0.203187250996016,0.0
2020-12-25,0.4349952,0.399588,0.026022675,0.08191456,0.0543172608,0.5393419170243203,0.3844660194174757,0.4878048780487804,0.1503267973856209,0.134020618556701,0.005150474651585539,0.3940972222222221,0.4721115537848607,0.0
2021-01-04,0.1047816,0.119866,0.037747647,0.063044568,0.14458032875,0.3304721030042919,0.3941747572815534,0.6219512195121951,0.2156862745098039,0.1993127147766323,0.002928701272470208,0.4131944444444444,0.201195219123506,0.0
2021-01-16,0.07953552,0.14627136,0.0442362195,0.039041142,0.1518759,0.446351931330472,0.4116504854368933,0.2682926829268292,0.3137254901960784,0.6013745704467353,0.02161179559684912,0.4756944444444444,0.2071713147410359,0.0
2021-03-21,0.5327766,0.579555,0.05249583,0.077925393,0.28974288,0.5236051502145922,0.3029126213592234,0.6097560975609755,0.7843137254901962,0.4673539518900344,0.01706725913956777,0.6875,0.4402390438247014,0.0
2021-04-13,0.42081168,0.546744,0.0749616,0.07344792,0.2207806524,0.8297567954220313,0.7436893203883498,0.5609756097560975,0.1568627450980392,0.09278350515463918,0.003736618864875784,0.75,0.6852589641434265,0.0
2021-04-28,0.4591616,0.461496,0.03420123,0.0518365575,0.080800896,0.7725321888412016,0.50873786407767,0.3902439024390243,0.3660130718954249,0.268041237113402,0.005554433447788325,0.4565972222222223,0.6235059760956175,0.005000500050005001
