Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2022-04-17,3.612,0.7569,3.4344,0.6615,2.367075,59.4,63.4,6.4,5.8,9.7,0.0,75.0,59.7,0.06
2022-04-28,4.38196416,0.681999318,2.094227025,0.91505295,4.0715969679,76.9,83.3,6.7,7.0,11.7,0.0,91.4,74.3,0.06
2022-05-10,2.88169056,0.6718863,3.878449575,1.34253756,2.998242786,75.9,77.5,5.7,4.8,9.7,0.0,83.1,70.7,0.72
2022-05-16,3.27191949,0.627389679,3.57080832,1.27980216,2.4297448032,60.2,67.9,6.3,8.2,15.5,0.0,75.9,58.8,0.1
2022-05-23,4.35178296,0.546352587,2.4133473,1.580229,0.6023338965,74.9,76.2,4.7,4.7,7.8,0.0,82.8,72.0,0.06
2022-06-03,3.5175,0.7857,1.9866,0.8505,1.7031,79.9,83.8,6.6,7.2,17.5,0.0,93.2,77.7,0.38
2022-09-04,2.00927112,0.859362966,2.180427498,0.442670655,1.9325781888,66.8,86.5,6.7,8.5,15.5,0.0,93.2,74.1,0.0
2022-09-09,4.376636544,0.91410165,2.35180575,0.914720958,4.2010981254,76.4,85.5,6.7,4.0,9.7,0.0,94.6,74.5,0.0
2022-09-21,3.152917,0.8482065,5.4399033,0.8148096,2.300550114,74.8,84.6,6.7,4.9,7.8,0.0,93.4,74.1,0.0
2022-09-28,4.2066855936,0.7134762096,1.9631530512,1.0489121244,3.8459142657,74.4,87.0,6.7,5.3,9.7,0.0,96.8,73.9,0.0
2022-10-10,2.48690715,0.790417278,1.300497614,0.70038455,1.76921388,48.3,72.9,6.7,12.6,21.4,27.2,86.2,61.5,0.0
2022-10-25,1.7825265,0.9843678,2.4356376,0.33857677,1.3234704,64.7,77.9,6.7,5.4,9.7,0.0,88.7,63.3,0.0
2023-04-07,7.7142,1.96235325,7.28091,1.5718365,5.47729,55.8,70.3,6.7,9.1,15.5,0.0,83.5,60.8,0.0
2023-04-17,6.417944,0.9838322,3.6719592,1.44710475,4.8403485,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,4.2161535,1.1609325,5.582304,1.7107584,4.4954247,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,2.5666368,1.50098,3.09465,1.0602475,1.71912,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,5.286372,1.4789255,3.933475,0.966511,3.812913,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,3.077080305,1.48307978,3.4798992774,1.46003715,2.3762173344,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,1.600058343,0.489425664,1.49293573,0.544865077575,0.985196987775,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-09-07,6.8733522,1.770082275,7.50518184,1.508703768,5.355850656,78.0,78.5,4.0,5.8,9.7,0.0,85.3,75.2,6.79
2023-09-17,5.4355808,0.93021669,3.3902232,1.333744425,4.59683406,77.8,85.3,6.7,4.0,7.8,0.0,95.0,75.0,0.0
2023-09-22,3.87277605,1.039311,5.4950805,1.53968256,4.04968356,78.2,86.3,5.6,4.5,7.8,0.0,93.2,80.6,99.99
2023-09-27,4.434885,1.3296582,3.28726125,0.946773828,3.6114890175,77.5,87.6,6.7,3.6,7.8,0.0,96.8,76.5,0.14
2023-10-08,2.736459531,1.3516397973,3.1965895052,1.4187923295,2.3522810792,64.8,73.9,6.7,14.6,17.5,27.2,78.8,67.1,0.06
2023-10-21,1.3020426,0.64312758,1.4753490024,0.66819105,1.0856681904,59.1,63.6,6.6,8.3,15.5,0.0,75.9,59.9,0.05
