Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-01-04,0.0906704928,0.1652866368,0.04246677072,0.0409931991,0.13668831,51.6,59.9,6.6,3.6,7.8,0.0,66.7,51.4,0.0
2023-01-12,0.458416128,0.455639184,0.095673816,0.0706068576,0.230573315434,65.4,65.5,2.7,2.1,5.8,0.0,68.0,59.5,0.18
2023-01-16,0.063628416,0.1623612096,0.03892787316,0.03943155342,0.13668831,37.3,47.3,6.7,10.1,13.6,0.0,55.9,44.2,0.0
2023-04-17,0.50043706038,0.516383505,0.040568777424,0.087899843304,0.3957125572992,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,0.35869704192,0.425268564,0.0277029963,0.0521372095335,0.2527208064,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,0.1238334804,0.106659643584,0.04264182468,0.03589497072,0.0726089954304,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,0.4916274426,0.50557588,0.0533604672,0.0857179323,0.340701833472,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,0.25765011968,0.238745152,0.045221196525,0.063229848864,0.19130408051712,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,0.3366862848,0.3166350096,0.026048697675,0.02658963056,0.244181467648,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-06-28,0.1042929,0.10776888,0.0129260325,0.0126272692,0.1066676985,78.1,83.7,6.7,4.9,11.7,21.4,92.7,77.0,0.07
2023-10-30,0.47672352,0.4576545792,0.116509569782848,0.109914688474385,0.44613525,65.2,76.1,6.1,5.7,11.7,0.0,86.0,64.8,0.0
2023-11-06,0.359315568,0.35212925664,0.1398451908,0.12267122,0.30616235,58.9,78.6,7.2,9.7,19.4,0.0,86.7,65.1,0.0
2023-11-12,0.28016,0.2969696,0.090107732967368,0.0883409146738902,0.208449,56.2,69.1,6.7,13.5,17.5,0.0,78.1,61.0,0.0
2023-11-18,0.499927313552569,0.424938216519684,0.117903357,0.1355211,0.464550288,42.4,65.2,6.7,5.7,13.6,0.0,76.5,46.0,0.0
2023-11-25,0.3033697875,0.134965413,0.0830054462882337,0.08218361018637,0.30161157825,59.0,70.5,5.9,4.0,5.8,0.0,82.4,57.6,0.0
2023-12-07,0.364279552,0.35335116544,0.124055304545455,0.118147909090909,0.474868135391265,47.4,64.2,6.7,3.2,5.8,0.0,77.0,49.1,0.0
2023-12-14,0.2469877520292,0.224758854346572,0.0872508,0.09282,0.207667594519315,68.6,74.1,4.0,3.2,3.9,0.0,78.8,63.1,0.0
2023-12-21,0.177045,0.17881545,0.0658875245381535,0.067232167896075,0.168549653537812,28.6,45.8,6.7,15.1,19.4,25.3,58.3,38.7,0.0
