Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-01-04,1.064302647012,0.64390671072,1.7643621574656,0.7733976157908,1.57893048957204,51.6,59.9,6.6,3.6,7.8,0.0,66.7,51.4,0.0
2023-02-18,2.84827752,1.3352409144,1.5742612494,1.453659885,1.6014379645728,60.5,71.2,5.8,3.2,7.8,0.0,82.4,53.4,0.0
2023-03-30,2.34031287672,1.2179801088,1.926904464,1.7049047184,1.0834286463,63.1,63.5,4.4,4.0,7.8,0.0,66.2,59.7,1.18
2023-04-07,1.195008102288,0.51198955636752,1.4498311004425,1.31705639466907,1.222335480366,55.8,70.3,6.7,9.1,15.5,0.0,83.5,60.8,0.0
2023-04-11,1.5386939712,0.37253241626328,1.2502671971328,1.5452732155752,1.15396336714982,70.2,75.9,6.6,3.3,7.8,0.0,82.4,63.3,0.0
2023-04-17,2.002484783943,0.4723919000352,1.599769459008,1.26321759198,1.57571924875223,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,1.291362509619,0.5449038360768,2.3081082024,1.5130018952316,1.36317215114325,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,2.55195214999956,0.61957261338336,1.73284337742678,1.632484303443,1.4810516846079,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,1.37783944841535,0.6021087561216,2.12123819706725,1.645045354953,0.728520588654372,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,1.054014503688,0.66811372992,1.4314177833984,0.774963198009,1.1032820977662,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,2.27718580824,1.2571674123078,2.748719660544,1.96003962,1.40389043616,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-06-28,0.766956169476,0.472181852142,0.9748425055005,0.701710317297,0.6842193172893,78.1,83.7,6.7,4.9,11.7,21.4,92.7,77.0,0.07
2023-07-21,1.3913407208646,0.4767221847024,1.64841835854643,0.821586718184601,1.25654565385687,77.3,89.3,6.7,4.5,7.8,13.6,96.8,77.4,0.0
2023-08-16,1.69944782535,0.80458925184,3.046901141232,1.1846066778,1.1128153342446,79.6,88.6,6.7,4.1,7.8,0.0,95.0,78.3,0.0
2023-08-24,2.38204610784,0.710382026718,1.666345773888,0.7964546616,0.743483294241324,79.2,83.4,6.5,4.7,9.7,0.0,89.6,78.1,0.54
2023-08-31,2.26149894,1.46357574921,1.569786588216,1.23882425568,1.86039389075904,73.1,84.0,6.7,10.8,19.4,0.0,91.4,76.1,0.0
2023-09-07,2.089989535788,1.1916607248,1.96633463868,1.98651263616,1.4445715284,78.0,78.5,4.0,5.8,9.7,0.0,85.3,75.2,6.79
2023-09-17,2.044054250784,1.138032732096,1.62948097484172,1.2393654155784,2.03208280559212,77.8,85.3,6.7,4.0,7.8,0.0,95.0,75.0,0.0
2023-09-22,1.80034654153536,1.15456329660672,1.72527940566072,1.77459335419392,1.0865717799552,78.2,86.3,5.6,4.5,7.8,0.0,93.2,80.6,99.99
2023-09-27,1.84130189203464,1.39165964525952,1.7970856194564,1.6842511056384,1.2741986757528,77.5,87.6,6.7,3.6,7.8,0.0,96.8,76.5,0.14
2023-10-08,1.31545176130979,0.591136996565606,1.86494729205346,1.87654757095055,0.692104892847024,64.8,73.9,6.7,14.6,17.5,27.2,78.8,67.1,0.06
2023-10-30,2.399048812944,1.2443391734067,2.796774200064,1.9168791516,1.64931721344,65.2,76.1,6.1,5.7,11.7,0.0,86.0,64.8,0.0
2023-11-06,0.702445837464,0.491259906774,1.36844251038,0.7643711032065,0.7504340899302,58.9,78.6,7.2,9.7,19.4,0.0,86.7,65.1,0.0
2023-11-12,1.5634653461262,0.48244679892864,1.54003611173069,0.952579498507402,1.31057188862742,56.2,69.1,6.7,13.5,17.5,0.0,78.1,61.0,0.0
2023-11-18,1.756096086195,0.832110060672,2.862045963504,1.26246026088,1.23176902905,42.4,65.2,6.7,5.7,13.6,0.0,76.5,46.0,0.0
2023-11-25,2.3002951293,0.7567424595,1.497296202624,0.76369760064,0.932817549296568,59.0,70.5,5.9,4.0,5.8,0.0,82.4,57.6,0.0
2023-12-07,2.5561829016,1.38150608103,1.707094623465,1.3135195656,1.81780245553104,47.4,64.2,6.7,3.2,5.8,0.0,77.0,49.1,0.0
2023-12-14,2.132211546612,1.684213824384,2.007485546976,2.081225622528,1.30227906816,68.6,74.1,4.0,3.2,3.9,0.0,78.8,63.1,0.0
2023-12-21,1.837735384608,1.47117479256,1.37298859917219,1.42041770046,2.3192910504796,28.6,45.8,6.7,15.1,19.4,25.3,58.3,38.7,0.0
