Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed ​​(knots),Maximum Sustained Wind Speed ​​(knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-01-04,3.197215975,0.5831051265,5.383251,1.270813005,1.886988685,51.6,59.9,6.6,3.6,7.8,0.0,66.7,51.4,0.0
2023-01-12,6.0902008625,0.713034432,6.5843416525,1.6174897695,3.099173896875,65.4,65.5,2.7,2.1,5.8,0.0,68.0,59.5,0.18
2023-01-16,3.9631200445,2.1277691253,5.2693794132,1.28674616788,2.168151836032,37.3,47.3,6.7,10.1,13.6,0.0,55.9,44.2,0.0
2023-04-17,3.609663057,1.0018321677,3.25395054894,0.91122609984,1.5929970462,72.9,82.8,6.2,7.9,13.6,0.0,91.4,66.7,0.0
2023-04-26,2.903558112,0.9691901184,2.7306783504,0.91360709125,2.2725188970848,59.3,70.1,6.7,5.4,13.6,0.0,78.8,57.4,0.0
2023-05-04,2.117374896,0.698161555,2.319416767395,0.83331045,1.845287264093,75.3,83.9,6.7,8.1,13.6,19.4,93.2,76.1,0.0
2023-05-11,3.90655141425965,1.06476399976659,3.95004343514191,1.28493731151685,3.38731906909318,68.7,69.8,4.7,4.0,7.8,0.0,79.2,68.0,0.33
2023-05-18,2.1993377952,0.72156147525,2.290214616144,0.677283653865,1.50703428771,78.5,84.5,5.3,4.7,21.4,0.0,95.9,74.8,1.54
2023-06-07,2.67369702622042,0.659387890755594,2.79645402484011,0.509815095647704,2.07018456526669,79.9,81.7,6.4,5.1,9.7,0.0,91.4,76.6,1.68
2023-06-28,1.44412366457295,0.560415433918704,1.83089212202005,0.487460547396095,1.19854778705525,78.1,83.7,6.7,4.9,11.7,21.4,92.7,77.0,0.07
2023-10-30,3.170211408,0.840033998134331,3.2035820544,0.800178932093519,3.0917172825,65.2,76.1,6.1,5.7,11.7,0.0,86.0,64.8,0.0
2023-11-06,2.49005688624,0.978916335599997,2.5388519403744,0.858698539999997,2.14313645,58.9,78.6,7.2,9.7,19.4,0.0,86.7,65.1,0.0
2023-11-12,1.863064,0.611831506848429,2.161938688,0.612202538690059,1.40077728,56.2,69.1,6.7,13.5,17.5,0.0,78.1,61.0,0.0
2023-11-18,3.53448610681667,0.85833643896,2.97456751563779,0.910701792,3.12177793536,42.4,65.2,6.7,5.7,13.6,0.0,76.5,46.0,0.0
2023-11-25,2.017409086875,0.598469267738165,0.99199578555,0.592543829443728,2.1323938582275,59.0,70.5,5.9,4.0,5.8,0.0,82.4,57.6,0.0
2023-12-07,2.49895772672,0.824967775227275,2.4487235764992,0.868387131818184,3.42379925617102,47.4,64.2,6.7,3.2,5.8,0.0,77.0,49.1,0.0
2023-12-14,1.78078169213053,0.598540488,1.62051133983878,0.6432426,1.52635681971697,68.6,74.1,4.0,3.2,3.9,0.0,78.8,63.1,0.0
2023-12-21,1.239315,0.447376291614062,1.2642252315,0.456506420014349,1.14445214752174,28.6,45.8,6.7,15.1,19.4,25.3,58.3,38.7,0.0
